,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,clusters,cluster
4098,95.0,30,2,1,104,0,pink
4099,158.0,1,0,7,0,0,pink
4100,90.0,3,2,1,59,0,pink
4101,38.0,1,1,5,147,0,pink
4102,52.0,1,17,5,336,2,dark purple
4103,39.0,1,0,5,364,2,dark purple
4104,53.0,1,13,5,357,2,dark purple
4105,999.0,1,0,5,0,0,pink
4106,40.0,180,0,1,90,0,pink
4107,20.0,1,0,1,55,0,pink
4108,85.0,2,14,1,0,0,pink
4109,70.0,3,0,1,0,0,pink
4110,65.0,1,22,1,47,0,pink
4111,72.0,2,0,1,56,0,pink
4112,29.0,5,6,1,23,0,pink
4113,28.0,1,1,2,0,0,pink
4114,130.0,2,49,3,308,2,dark purple
4115,145.0,21,3,2,0,0,pink
4116,40.0,6,0,2,0,0,pink
4117,40.0,7,0,2,0,0,pink
4118,30.0,30,0,1,0,0,pink
4119,25.0,1,69,6,332,2,dark purple
4120,213.0,1,4,21,76,0,pink
4121,22.0,27,0,1,0,0,pink
4122,60.0,14,9,5,251,2,dark purple
4123,131.0,1,3,8,128,0,pink
4124,60.0,7,2,1,84,0,pink
4125,65.0,5,0,1,31,0,pink
4126,55.0,2,3,1,0,0,pink
4127,47.0,1,8,1,363,2,dark purple
4128,120.0,2,4,1,277,2,dark purple
4129,70.0,1,0,1,270,2,dark purple
4130,60.0,3,0,1,0,0,pink
4131,125.0,2,43,6,256,2,dark purple
4132,35.0,4,0,1,0,0,pink
4133,60.0,1,6,1,0,0,pink
4134,20.0,5,0,1,0,0,pink
4135,44.0,7,0,1,0,0,pink
4136,30.0,1,1,1,0,0,pink
4137,89.0,14,0,1,365,2,dark purple
4138,79.0,55,0,1,179,0,pink
4139,57.0,28,0,2,362,2,dark purple
4140,35.0,1,11,1,326,2,dark purple
4141,88.0,1,450,6,360,2,dark purple
4142,146.0,1,23,6,360,2,dark purple
4143,88.0,1,0,6,188,2,dark purple
4144,88.0,1,68,6,333,2,dark purple
4145,239.0,1,0,6,336,2,dark purple
4146,40.0,1,0,1,0,0,pink
4147,80.0,2,1,1,0,0,pink
4148,112.0,2,5,1,30,0,pink
4149,30.0,1,0,1,0,0,pink
4150,160.0,2,12,3,0,0,pink
4151,217.0,1,3,5,94,0,pink
4152,90.0,180,0,2,267,2,dark purple
4153,86.0,1,17,8,275,2,dark purple
4154,70.0,7,0,1,267,2,dark purple
4155,160.0,2,3,3,0,0,pink
4156,90.0,1,1,8,281,2,dark purple
4157,64.0,1,0,5,281,2,dark purple
4158,95.0,1,0,5,281,2,dark purple
4159,64.0,1,0,5,281,2,dark purple
4160,30.0,5,0,1,0,0,pink
4161,46.0,1,21,5,12,0,pink
4162,57.0,28,0,1,81,0,pink
4163,70.0,30,0,1,327,2,dark purple
4164,40.0,60,2,1,268,2,dark purple
4165,40.0,15,3,1,32,0,pink
4166,90.0,28,8,1,76,0,pink
4167,101.0,2,41,6,230,2,dark purple
4168,120.0,3,5,1,362,2,dark purple
4169,39.0,6,4,1,262,2,dark purple
4170,65.0,20,1,1,32,0,pink
4171,45.0,5,11,1,3,0,pink
4172,22.0,90,1,1,254,2,dark purple
4173,35.0,14,0,1,0,0,pink
4174,35.0,30,4,6,261,2,dark purple
4175,99.0,180,0,2,7,0,pink
4176,99.0,175,0,2,7,0,pink
4177,68.0,1,17,1,0,0,pink
4178,35.0,30,1,1,176,0,pink
4179,49.0,7,0,1,0,0,pink
4180,149.0,1,0,11,6,0,pink
4181,120.0,3,3,1,51,0,pink
4182,70.0,1,0,1,354,2,dark purple
4183,40.0,5,0,2,0,0,pink
4184,115.0,14,1,2,86,0,pink
4185,99.0,30,0,1,135,0,pink
4186,39.0,90,0,2,181,0,pink
4187,121.0,2,4,2,177,0,pink
4188,51.0,14,2,1,14,0,pink
4189,45.0,5,1,1,0,0,pink
4190,90.0,60,0,1,358,2,dark purple
4191,40.0,3,4,1,52,0,pink
4192,50.0,30,0,1,0,0,pink
4193,95.0,3,9,1,16,0,pink
4194,58.0,1,13,2,25,0,pink
4195,68.0,1,2,1,175,0,pink
4196,56.0,1,15,2,70,0,pink
4197,40.0,3,0,2,51,0,pink
4198,60.0,1,2,2,180,0,pink
4199,30.0,30,0,6,32,0,pink
4200,70.0,1,27,2,74,0,pink
4201,30.0,30,2,6,263,2,dark purple
4202,30.0,30,2,6,270,2,dark purple
4203,30.0,30,2,6,240,2,dark purple
4204,381.0,1,5,9,266,2,dark purple
4205,42.0,1,16,1,51,0,pink
4206,288.0,2,13,1,279,2,dark purple
4207,295.0,6,4,1,295,2,dark purple
4208,168.0,2,2,1,348,2,dark purple
4209,125.0,5,1,1,0,0,pink
4210,29.0,14,0,1,267,2,dark purple
4211,68.0,90,0,1,122,0,pink
4212,32.0,25,0,1,0,0,pink
4213,46.0,25,0,1,0,0,pink
4214,50.0,3,7,1,3,0,pink
4215,68.0,7,3,1,228,2,dark purple
4216,87.0,4,1,1,77,0,pink
4217,50.0,3,1,1,0,0,pink
4218,44.0,30,0,2,264,2,dark purple
4219,125.0,4,7,1,0,0,pink
4220,93.0,2,0,1,84,0,pink
4221,30.0,30,1,6,203,2,dark purple
4222,60.0,14,1,1,0,0,pink
4223,21.0,30,1,1,0,0,pink
4224,90.0,5,0,1,0,0,pink
4225,85.0,2,6,1,0,0,pink
4226,55.0,3,4,1,0,0,pink
4227,134.0,4,4,1,41,0,pink
4228,75.0,3,1,1,0,0,pink
4229,68.0,1,2,1,11,0,pink
4230,99.0,1,7,4,355,2,dark purple
4231,99.0,1,3,4,354,2,dark purple
4232,140.0,1,8,3,358,2,dark purple
4233,75.0,5,5,2,0,0,pink
4234,65.0,2,0,3,355,2,dark purple
4235,96.0,2,7,1,0,0,pink
4236,80.0,5,9,1,2,0,pink
4237,185.0,1,0,9,312,2,dark purple
4238,165.0,1,0,9,320,2,dark purple
4239,125.0,1,0,9,334,2,dark purple
4240,145.0,1,0,9,332,2,dark purple
4241,105.0,1,1,9,326,2,dark purple
4242,145.0,1,0,9,332,2,dark purple
4243,105.0,1,0,9,330,2,dark purple
4244,85.0,1,1,9,325,2,dark purple
4245,120.0,6,0,1,87,0,pink
4246,33.0,3,0,2,230,2,dark purple
4247,25.0,2,0,1,0,0,pink
4248,143.0,2,3,3,23,0,pink
4249,55.0,4,11,1,3,0,pink
4250,50.0,30,0,1,176,0,pink
4251,160.0,27,0,26,246,2,dark purple
4252,31.0,90,0,1,179,0,pink
4253,123.0,4,1,4,259,2,dark purple
4254,100.0,1,2,1,362,2,dark purple
4255,80.0,3,2,1,84,0,pink
4256,120.0,1,0,1,365,2,dark purple
4257,100.0,1,0,1,300,2,dark purple
4258,59.0,1,6,1,2,0,pink
4259,91.0,3,21,1,228,2,dark purple
4260,80.0,1,2,1,340,2,dark purple
4261,99.0,1,93,6,353,2,dark purple
4262,109.0,1,5,6,355,2,dark purple
4263,21.0,1,2,1,0,0,pink
4264,160.0,15,3,1,0,0,pink
4265,119.0,1,10,6,345,2,dark purple
4266,89.0,1,6,6,297,2,dark purple
4267,83.0,1,4,1,8,0,pink
4268,49.0,4,4,1,57,0,pink
4269,53.0,5,0,1,6,0,pink
4270,40.0,2,7,1,49,0,pink
4271,52.0,31,2,1,24,0,pink
4272,35.0,3,0,1,362,2,dark purple
4273,50.0,3,0,1,88,0,pink
4274,105.0,2,14,1,23,0,pink
4275,412.0,1,0,5,341,2,dark purple
4276,142.0,1,0,5,352,2,dark purple
4277,88.0,1,6,5,351,2,dark purple
4278,99.0,1,29,5,352,2,dark purple
4279,82.0,1,1,5,347,2,dark purple
4280,50.0,5,3,1,1,0,pink
4281,38.0,2,6,1,88,0,pink
4282,80.0,3,4,1,90,0,pink
4283,55.0,2,1,1,126,0,pink
4284,71.0,5,2,1,1,0,pink
4285,40.0,1,8,6,0,0,pink
4286,123.0,3,1,2,0,0,pink
4287,50.0,1,0,2,23,0,pink
4288,92.0,2,4,2,3,0,pink
4289,61.0,3,0,1,0,0,pink
4290,69.0,30,0,8,357,2,dark purple
4291,85.0,30,0,8,357,2,dark purple
4292,56.0,30,1,8,357,2,dark purple
4293,40.0,3,14,1,108,0,pink
4294,30.0,30,7,1,224,2,dark purple
4295,80.0,3,7,2,0,0,pink
4296,100.0,5,1,1,8,0,pink
4297,250.0,3,1,1,0,0,pink
4298,121.0,2,4,1,6,0,pink
4299,9.0,7,2,1,0,0,pink
4300,70.0,4,4,1,221,2,dark purple
4301,195.0,2,38,4,288,2,dark purple
4302,351.0,1,13,9,222,2,dark purple
4303,282.0,1,4,9,194,2,dark purple
4304,441.0,1,22,9,267,2,dark purple
4305,396.0,1,11,9,245,2,dark purple
4306,473.0,1,20,9,181,2,dark purple
4307,533.0,1,19,9,267,2,dark purple
4308,565.0,1,7,9,196,2,dark purple
4309,628.0,1,43,9,265,2,dark purple
4310,135.0,2,3,1,5,0,pink
4311,436.0,2,4,2,345,2,dark purple
4312,600.0,1,5,1,53,0,pink
4313,33.0,14,4,1,1,0,pink
4314,85.0,3,9,2,0,0,pink
4315,89.0,3,0,1,0,0,pink
4316,29.0,5,1,2,0,0,pink
4317,48.0,2,3,1,13,0,pink
4318,49.0,1,1,3,329,2,dark purple
4319,55.0,5,0,1,0,0,pink
4320,49.0,7,14,2,23,0,pink
4321,53.0,3,10,1,0,0,pink
4322,26.0,25,0,1,1,0,pink
4323,59.0,4,3,1,201,2,dark purple
4324,48.0,2,6,2,0,0,pink
4325,26.0,25,0,1,0,0,pink
4326,80.0,5,1,1,171,0,pink
4327,82.0,1,4,1,357,2,dark purple
4328,62.0,1,29,1,154,0,pink
4329,44.0,2,12,1,70,0,pink
4330,78.0,25,0,1,0,0,pink
4331,90.0,1,0,1,0,0,pink
4332,120.0,2,1,2,365,2,dark purple
4333,75.0,7,9,5,98,0,pink
4334,75.0,7,10,5,98,0,pink
4335,72.0,1,8,2,52,0,pink
4336,53.0,13,1,2,16,0,pink
4337,104.0,2,5,1,0,0,pink
4338,30.0,1,16,3,303,2,dark purple
4339,110.0,6,1,1,89,0,pink
4340,120.0,1,3,21,305,2,dark purple
4341,130.0,3,8,1,75,0,pink
4342,75.0,1,0,1,365,2,dark purple
4343,59.0,5,7,1,75,0,pink
4344,55.0,10,3,1,61,0,pink
4345,41.0,7,12,1,0,0,pink
4346,49.0,4,10,2,26,0,pink
4347,76.0,25,0,1,0,0,pink
4348,65.0,25,0,1,0,0,pink
4349,70.0,5,1,1,80,0,pink
4350,115.0,3,3,1,51,0,pink
4351,98.0,3,11,1,0,0,pink
4352,52.0,13,3,1,1,0,pink
4353,180.0,4,8,1,104,0,pink
4354,30.0,3,8,1,64,0,pink
4355,130.0,21,1,1,14,0,pink
4356,30.0,6,1,1,0,0,pink
4357,46.0,1,6,1,0,0,pink
4358,120.0,1,0,4,18,0,pink
4359,120.0,1,15,21,291,2,dark purple
4360,34.0,14,0,1,0,0,pink
4361,45.0,6,0,1,0,0,pink
4362,1150.0,60,0,1,0,2,dark purple
4363,164.0,1,4,4,101,0,pink
4364,55.0,2,8,1,28,0,pink
4365,129.0,3,2,2,0,0,pink
4366,85.0,3,1,1,0,0,pink
4367,130.0,3,1,1,0,0,pink
4368,40.0,3,3,1,0,0,pink
4369,60.0,30,0,2,0,0,pink
4370,79.0,2,1,1,0,0,pink
4371,40.0,1,3,1,0,0,pink
4372,81.0,4,3,1,33,0,pink
4373,32.0,1,8,1,59,0,pink
4374,68.0,2,4,1,338,2,dark purple
4375,235.0,1,4,2,205,2,dark purple
4376,92.0,5,1,4,13,0,pink
4377,70.0,5,0,1,0,0,pink
4378,61.0,2,7,1,16,0,pink
4379,70.0,2,0,1,179,0,pink
4380,566.0,3,0,4,249,2,dark purple
4381,65.0,5,6,2,51,0,pink
4382,25.0,30,0,1,151,0,pink
4383,330.0,7,0,1,0,0,pink
4384,94.0,2,4,1,107,0,pink
4385,145.0,3,5,1,0,0,pink
4386,250.0,12,2,1,72,0,pink
4387,39.0,2,18,1,29,0,pink
4388,35.0,90,0,1,0,0,pink
4389,35.0,5,0,1,0,0,pink
4390,40.0,1,15,1,349,2,dark purple
4391,185.0,5,0,1,21,0,pink
4392,78.0,35,7,1,21,0,pink
4393,53.0,3,2,1,351,2,dark purple
4394,110.0,2,0,1,336,2,dark purple
4395,89.0,3,3,1,345,2,dark purple
4396,45.0,4,9,1,91,0,pink
4397,100.0,2,9,1,1,0,pink
4398,90.0,1,9,1,87,0,pink
4399,30.0,1,0,1,145,0,pink
4400,55.0,15,1,1,113,0,pink
4401,51.0,25,0,1,0,0,pink
4402,200.0,5,17,1,33,0,pink
4403,100.0,4,1,1,0,0,pink
4404,60.0,2,1,1,365,2,dark purple
4405,150.0,1,3,1,0,0,pink
4406,126.0,2,4,1,85,0,pink
4407,110.0,1,9,1,80,0,pink
4408,63.0,5,1,1,0,0,pink
4409,56.0,12,1,1,43,0,pink
4410,75.0,3,4,1,0,0,pink
4411,84.0,2,0,1,0,0,pink
4412,99.0,2,10,1,28,0,pink
4413,65.0,4,4,1,0,0,pink
4414,295.0,2,7,1,0,0,pink
4415,140.0,4,0,1,49,0,pink
4416,50.0,2,1,1,141,0,pink
4417,73.0,7,5,1,0,0,pink
4418,30.0,10,0,1,0,0,pink
4419,175.0,2,2,1,363,2,dark purple
4420,96.0,3,9,1,3,0,pink
4421,55.0,10,2,1,84,0,pink
4422,40.0,20,0,1,159,0,pink
4423,60.0,1,4,1,362,2,dark purple
4424,59.0,2,11,1,173,0,pink
4425,39.0,2,7,1,54,0,pink
4426,40.0,60,3,1,16,0,pink
4427,150.0,1,3,4,341,2,dark purple
4428,170.0,1,2,4,356,2,dark purple
4429,250.0,1,1,4,358,2,dark purple
4430,280.0,1,4,4,344,2,dark purple
4431,60.0,14,2,2,365,2,dark purple
4432,230.0,1,0,2,212,2,dark purple
4433,75.0,2,3,1,61,0,pink
4434,80.0,3,4,1,69,0,pink
4435,84.0,1,8,21,291,2,dark purple
4436,100.0,4,3,1,84,0,pink
4437,90.0,2,4,1,352,2,dark purple
4438,126.0,28,0,26,364,2,dark purple
4439,50.0,6,5,4,208,2,dark purple
4440,120.0,1,0,1,363,2,dark purple
4441,50.0,1,3,1,5,0,pink
4442,30.0,30,1,1,23,0,pink
4443,48.0,20,2,1,150,0,pink
4444,60.0,1,2,1,21,0,pink
4445,39.0,1,25,1,0,0,pink
4446,121.0,1,0,5,230,2,dark purple
4447,50.0,4,0,1,0,0,pink
4448,45.0,2,0,1,0,0,pink
4449,69.0,2,11,1,52,0,pink
4450,95.0,1,0,1,180,0,pink
4451,225.0,14,1,1,89,0,pink
4452,120.0,7,1,1,28,0,pink
4453,36.0,1,0,1,298,2,dark purple
4454,45.0,3,5,1,1,0,pink
4455,185.0,4,1,1,0,0,pink
4456,70.0,2,5,1,109,0,pink
4457,463.0,1,0,4,343,2,dark purple
4458,354.0,1,0,4,330,2,dark purple
4459,60.0,3,4,1,295,2,dark purple
4460,45.0,5,0,1,313,2,dark purple
4461,49.0,30,0,1,326,2,dark purple
4462,75.0,2,0,1,0,0,pink
4463,30.0,1,0,1,15,0,pink
4464,499.0,1,0,1,365,2,dark purple
4465,35.0,1,0,1,365,2,dark purple
4466,74.0,1,0,1,0,0,pink
4467,139.0,2,9,6,186,2,dark purple
4468,39.0,2,2,1,326,2,dark purple
4469,623.0,1,2,4,325,2,dark purple
4470,35.0,1,0,1,0,0,pink
4471,86.0,1,7,1,90,0,pink
4472,55.0,1,0,1,94,0,pink
4473,57.0,7,0,1,57,0,pink
4474,55.0,25,0,1,0,0,pink
4475,119.0,3,1,1,363,2,dark purple
4476,50.0,30,0,1,0,0,pink
4477,105.0,1,6,1,114,0,pink
4478,55.0,1,6,1,167,0,pink
4479,95.0,3,6,1,0,0,pink
4480,150.0,2,3,1,270,2,dark purple
4481,105.0,1,1,1,0,0,pink
4482,80.0,3,3,1,1,0,pink
4483,53.0,28,0,1,315,2,dark purple
4484,130.0,2,5,1,89,0,pink
4485,65.0,2,11,1,269,2,dark purple
4486,179.0,2,19,1,85,0,pink
4487,145.0,1,0,2,349,2,dark purple
4488,40.0,13,2,2,248,2,dark purple
4489,55.0,1,0,1,75,0,pink
4490,89.0,2,2,2,80,0,pink
4491,170.0,30,1,1,353,2,dark purple
4492,39.0,17,3,1,25,0,pink
4493,58.0,10,0,1,365,2,dark purple
4494,55.0,2,8,1,171,0,pink
4495,76.0,4,1,1,13,0,pink
4496,38.0,5,2,1,0,0,pink
4497,114.0,3,2,1,0,0,pink
4498,240.0,28,0,1,365,2,dark purple
4499,45.0,1,4,2,347,2,dark purple
4500,41.0,7,1,1,262,2,dark purple
4501,60.0,30,5,1,4,0,pink
4502,80.0,3,5,1,77,0,pink
4503,110.0,30,3,1,82,0,pink
4504,50.0,20,0,1,247,2,dark purple
4505,39.0,2,1,1,45,0,pink
4506,75.0,3,2,1,0,0,pink
4507,89.0,3,1,1,26,0,pink
4508,90.0,10,1,1,104,0,pink
4509,139.0,3,3,1,218,2,dark purple
4510,61.0,7,1,1,0,0,pink
4511,25.0,1,11,3,304,2,dark purple
4512,54.0,3,2,1,1,0,pink
4513,42.0,4,1,1,0,0,pink
4514,80.0,1,3,1,8,0,pink
4515,59.0,1,15,2,365,2,dark purple
4516,68.0,2,0,1,80,0,pink
4517,61.0,4,1,1,89,0,pink
4518,94.0,3,3,3,0,0,pink
4519,80.0,7,3,1,0,0,pink
4520,100.0,2,13,1,7,0,pink
4521,199.0,1,0,6,338,2,dark purple
4522,155.0,1,2,6,339,2,dark purple
4523,96.0,1,2,1,0,0,pink
4524,85.0,7,1,8,203,2,dark purple
4525,64.0,2,5,1,11,0,pink
4526,198.0,3,0,2,365,2,dark purple
4527,70.0,2,2,2,29,0,pink
4528,85.0,1,0,3,0,0,pink
4529,80.0,3,0,1,0,0,pink
4530,100.0,7,0,1,90,0,pink
4531,70.0,6,0,1,237,2,dark purple
4532,627.0,3,2,2,31,0,pink
4533,65.0,14,1,2,348,2,dark purple
4534,100.0,2,5,1,40,0,pink
4535,60.0,3,1,1,69,0,pink
4536,120.0,1,4,1,53,0,pink
4537,100.0,5,1,1,0,0,pink
4538,70.0,1,2,1,287,2,dark purple
4539,65.0,2,0,2,350,2,dark purple
4540,36.0,5,0,1,0,0,pink
4541,111.0,3,0,1,183,0,pink
4542,100.0,5,1,1,0,0,pink
4543,151.0,2,1,1,35,0,pink
4544,35.0,1,11,1,364,2,dark purple
4545,45.0,1,1,1,28,0,pink
4546,25.0,1,1,1,44,0,pink
4547,48.0,3,8,1,43,0,pink
4548,50.0,3,3,1,0,0,pink
4549,35.0,1,3,1,0,0,pink
4550,185.0,2,5,1,179,2,dark purple
4551,90.0,2,4,1,70,0,pink
4552,75.0,1,1,1,111,0,pink
4553,91.0,3,4,1,7,0,pink
4554,49.0,1,3,1,352,2,dark purple
4555,100.0,2,7,1,20,0,pink
4556,120.0,2,0,1,131,0,pink
4557,26.0,25,0,1,9,0,pink
4558,150.0,3,4,1,5,0,pink
4559,47.0,1,2,1,1,0,pink
4560,80.0,5,4,1,90,0,pink
4561,70.0,5,3,1,19,0,pink
4562,85.0,3,1,1,6,0,pink
4563,39.0,28,2,1,32,0,pink
4564,96.0,1,0,1,0,0,pink
4565,70.0,5,0,1,0,0,pink
4566,115.0,2,2,6,120,0,pink
4567,111.0,2,6,6,195,2,dark purple
4568,22.0,25,0,1,4,0,pink
4569,149.0,3,2,1,0,0,pink
4570,41.0,25,0,1,34,0,pink
4571,82.0,3,7,1,110,0,pink
4572,140.0,5,0,1,0,0,pink
4573,623.0,1,0,4,317,2,dark purple
4574,100.0,4,0,1,0,0,pink
4575,116.0,1,10,1,174,0,pink
4576,88.0,4,2,1,165,0,pink
4577,205.0,1,1,2,1,0,pink
4578,70.0,3,9,1,100,0,pink
4579,67.0,3,2,1,10,0,pink
4580,80.0,1,2,1,363,2,dark purple
4581,190.0,1,1,2,313,2,dark purple
4582,83.0,3,3,1,15,0,pink
4583,30.0,25,0,1,10,0,pink
4584,57.0,3,0,1,298,2,dark purple
4585,60.0,4,0,2,0,0,pink
4586,59.0,1,0,1,0,0,pink
4587,31.0,25,1,1,35,0,pink
4588,90.0,3,2,1,0,0,pink
4589,199.0,1,1,1,89,0,pink
4590,97.0,2,2,2,0,0,pink
4591,69.0,5,0,1,0,0,pink
4592,77.0,2,0,1,359,2,dark purple
4593,119.0,2,6,6,100,0,pink
4594,80.0,124,0,1,0,0,pink
4595,110.0,60,0,1,325,2,dark purple
4596,129.0,3,0,1,0,0,pink
4597,70.0,4,1,1,0,0,pink
4598,174.0,7,0,1,87,0,pink
4599,80.0,2,7,1,0,0,pink
4600,110.0,3,3,1,0,0,pink
4601,66.0,4,1,1,1,0,pink
4602,75.0,1,5,1,104,0,pink
4603,111.0,3,4,1,0,0,pink
4604,149.0,2,2,1,0,0,pink
4605,65.0,1,0,1,83,0,pink
4606,70.0,2,6,1,0,0,pink
4607,80.0,2,0,1,53,0,pink
4608,89.0,3,5,1,0,0,pink
4609,55.0,1,3,3,0,0,pink
4610,160.0,1,0,1,357,2,dark purple
4611,42.0,2,1,2,347,2,dark purple
4612,89.0,28,0,26,265,2,dark purple
4613,70.0,3,0,1,29,0,pink
4614,59.0,12,0,1,2,0,pink
4615,200.0,2,3,1,78,0,pink
4616,53.0,2,6,1,90,0,pink
4617,64.0,1,0,1,365,2,dark purple
4618,30.0,90,0,3,272,2,dark purple
4619,57.0,58,1,1,52,0,pink
4620,50.0,1,0,1,176,0,pink
4621,69.0,2,5,1,6,0,pink
4622,99.0,3,2,1,38,0,pink
4623,96.0,4,0,1,0,0,pink
4624,106.0,5,8,1,32,0,pink
4625,9.0,100,0,1,365,2,dark purple
4626,78.0,2,7,1,9,0,pink
4627,75.0,5,2,1,35,0,pink
4628,70.0,3,3,1,0,0,pink
4629,45.0,4,2,1,10,0,pink
4630,40.0,30,0,1,343,2,dark purple
4631,40.0,1,3,1,29,0,pink
4632,299.0,5,0,4,284,2,dark purple
4633,42.0,7,1,1,268,2,dark purple
4634,100.0,2,4,2,6,0,pink
4635,25.0,1,0,1,198,0,pink
4636,80.0,7,3,1,25,0,pink
4637,321.0,12,0,1,360,2,dark purple
4638,208.0,1,15,4,293,2,dark purple
4639,185.0,2,0,1,268,2,dark purple
4640,52.0,1,1,2,33,0,pink
4641,106.0,1,1,4,192,2,dark purple
4642,133.0,1,0,4,108,0,pink
4643,295.0,1,1,4,108,0,pink
4644,40.0,1,0,3,235,2,dark purple
4645,146.0,1,0,6,354,2,dark purple
4646,90.0,150,0,1,342,2,dark purple
4647,79.0,3,2,1,89,0,pink
4648,60.0,1,0,3,233,2,dark purple
4649,139.0,2,0,1,335,2,dark purple
4650,38.0,1,6,6,348,2,dark purple
4651,140.0,2,1,1,0,0,pink
4652,45.0,5,2,1,110,0,pink
4653,396.0,1,4,2,143,2,dark purple
4654,36.0,2,0,2,344,2,dark purple
4655,129.0,7,1,2,163,0,pink
4656,113.0,1,0,5,227,2,dark purple
4657,118.0,1,0,5,217,2,dark purple
4658,146.0,1,0,5,210,2,dark purple
4659,156.0,1,0,5,216,2,dark purple
4660,205.0,1,0,5,0,0,pink
4661,140.0,2,4,1,299,2,dark purple
4662,75.0,89,0,4,267,2,dark purple
4663,90.0,30,0,1,0,0,pink
4664,85.0,3,2,1,0,0,pink
4665,53.0,2,6,2,9,0,pink
4666,99.0,1,0,1,345,2,dark purple
4667,53.0,3,1,1,4,0,pink
4668,146.0,2,4,2,0,0,pink
4669,49.0,1,0,2,0,0,pink
4670,87.0,1,0,1,363,2,dark purple
4671,80.0,2,0,1,178,0,pink
4672,250.0,1,0,1,365,2,dark purple
4673,90.0,1,5,1,39,0,pink
4674,85.0,2,1,1,21,0,pink
4675,100.0,1,2,1,86,0,pink
4676,59.0,21,0,1,357,2,dark purple
4677,82.0,1,7,1,6,0,pink
4678,80.0,5,2,2,0,0,pink
4679,23.0,1,0,1,213,2,dark purple
4680,150.0,5,0,1,349,2,dark purple
4681,140.0,2,6,1,82,0,pink
4682,110.0,3,0,1,269,2,dark purple
4683,65.0,2,2,1,180,0,pink
4684,100.0,7,0,1,15,0,pink
4685,41.0,1,6,1,85,0,pink
4686,200.0,3,0,1,180,2,dark purple
4687,39.0,1,1,1,45,0,pink
4688,29.0,30,0,1,316,2,dark purple
4689,58.0,25,0,1,34,0,pink
4690,42.0,1,0,1,90,0,pink
4691,42.0,2,7,2,54,0,pink
4692,56.0,8,0,1,1,0,pink
4693,70.0,3,2,1,0,0,pink
4694,145.0,2,6,1,38,0,pink
4695,140.0,3,0,1,350,2,dark purple
4696,50.0,2,3,1,170,0,pink
4697,75.0,1,0,1,365,2,dark purple
4698,75.0,4,1,1,256,2,dark purple
4699,119.0,5,0,1,180,0,pink
4700,55.0,120,0,1,238,2,dark purple
4701,163.0,3,1,1,160,0,pink
4702,75.0,4,0,1,0,0,pink
4703,40.0,3,1,1,306,2,dark purple
4704,89.0,28,0,26,89,0,pink
4705,70.0,6,3,1,354,2,dark purple
4706,70.0,1,1,1,362,2,dark purple
4707,89.0,2,1,1,8,0,pink
4708,78.0,2,7,1,5,0,pink
4709,67.0,7,0,5,98,0,pink
4710,72.0,7,2,5,98,0,pink
4711,121.0,1,11,11,206,2,dark purple
4712,48.0,1,11,1,82,0,pink
4713,42.0,3,0,1,307,2,dark purple
4714,195.0,7,0,1,114,0,pink
4715,90.0,2,0,1,16,0,pink
4716,90.0,365,0,1,365,2,dark purple
4717,52.0,10,0,1,80,0,pink
4718,130.0,1,5,1,362,2,dark purple
4719,60.0,2,1,1,73,0,pink
4720,60.0,5,0,1,24,0,pink
4721,72.0,2,0,1,362,2,dark purple
4722,65.0,1,2,3,157,0,pink
4723,89.0,4,0,1,8,0,pink
4724,45.0,4,3,1,3,0,pink
4725,61.0,1,1,1,363,2,dark purple
4726,63.0,2,1,2,342,2,dark purple
4727,50.0,3,2,2,65,0,pink
4728,120.0,7,0,1,25,0,pink
4729,50.0,1,2,2,112,0,pink
4730,35.0,3,4,1,14,0,pink
4731,120.0,12,1,1,0,0,pink
4732,69.0,7,4,1,181,0,pink
4733,45.0,150,0,2,115,0,pink
4734,40.0,2,0,1,70,0,pink
4735,89.0,2,1,1,0,0,pink
4736,55.0,90,0,1,358,2,dark purple
4737,25.0,1,8,1,0,0,pink
4738,57.0,30,0,1,243,2,dark purple
4739,60.0,150,0,1,217,2,dark purple
4740,210.0,2,0,1,247,2,dark purple
4741,100.0,14,0,1,185,0,pink
4742,600.0,7,0,1,16,0,pink
4743,51.0,10,0,1,25,0,pink
4744,47.0,3,2,2,31,0,pink
4745,94.0,2,2,1,5,0,pink
4746,84.0,3,1,2,358,2,dark purple
4747,50.0,80,0,1,268,2,dark purple
4748,90.0,2,3,2,0,0,pink
4749,111.0,10,0,1,22,0,pink
4750,97.0,1,0,1,16,0,pink
4751,107.0,14,0,1,1,0,pink
4752,81.0,1,0,7,358,2,dark purple
4753,67.0,1,0,7,358,2,dark purple
4754,132.0,1,0,7,358,2,dark purple
4755,109.0,1,0,7,358,2,dark purple
4756,89.0,1,0,7,358,2,dark purple
4757,67.0,1,0,7,358,2,dark purple
4758,132.0,1,0,7,358,2,dark purple
4759,149.0,4,0,1,46,0,pink
4760,90.0,3,3,1,179,0,pink
4761,64.0,7,0,1,180,0,pink
4762,50.0,15,0,1,1,0,pink
4763,120.0,5,0,1,0,0,pink
4764,65.0,40,1,1,0,0,pink
4765,51.0,1,1,1,0,0,pink
4766,75.0,5,0,1,31,0,pink
4767,80.0,4,0,1,144,0,pink
4768,42.0,1,1,1,74,0,pink
4769,80.0,3,0,2,6,0,pink
4770,30.0,1,3,1,74,0,pink
4771,70.0,1,1,1,88,0,pink
4772,88.0,2,0,1,11,0,pink
